HOSPCODE|HID|HOUSE_ID|HOUSETYPE|ROOMNO|CONDO|HOUSE|SOISUB|SOIMAIN|ROAD|VILLANAME|VILLAGE|TAMBON|AMPUR|CHANGWAT|TELEPHONE|LATITUDE|LONGITUDE|NFAMILY|LOCATYPE|VHVID|HEADID|TOILET|WATER|WATERTYPE|GARBAGE|HOUSING|DURABILITY|CLEANLINESS|VENTILATION|LIGHT|WATERTM|MFOOD|BCONTROL|ACONTROL|CHEMICAL|OUTDATE|D_UPDATE
07522|1558||0|||262|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1559||0|||262/2|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1562||0|||29|||||08|07|02|56||||1||005175|000000||||||||||||||||20101009000000
07522|1563||0|||290|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1564||0|||291|||||08|07|02|56||||1||004971|004863||||||||||||||||20101009000000
07522|1565||0|||188/1|||||08|07|02|56||||1||004902|000000||||||||||||||||20101009000000
07522|1566||0|||156/3|||||08|07|02|56||||1||004971|000000||||||||||||||||20101009000000
07522|1567||0|||292|||||08|07|02|56||||1||005300|000000||||||||||||||||20101009000000
07522|1568||0|||276|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1569|5602021050|0|||159/3|||||08|07|02|56||||1||004928|000000||||||||||||||||20101009000000
07522|1570||0|||92|||||08|07|02|56||||1||005014|004888||||||||||||||||20101009000000
07522|1572||0|||153/2|||||08|07|02|56||||1||004902|000000||||||||||||||||20101009000000
07522|1573||0|||154|||||08|07|02|56||||1||004902|004899||||||||||||||||20101009000000
07522|1574||0|||154/1|||||08|07|02|56||||1||005194|000000||||||||||||||||20101009000000
07522|1575||0|||154/2|||||08|07|02|56||||1||004902|004909||||||||||||||||20101009000000
07522|1576||0|||155|||||08|07|02|56||||1||005194|000000||||||||||||||||20101009000000
07522|1578||1|||156|||||08|07|02|56||||1|2|004971|004918||||||||||||||||20130708140402
07522|1579||0|||156/2|||||08|07|02|56||||1||005194|000000||||||||||||||||20101009000000
07522|1580||0|||159|||||08|07|02|56||||1||004928|000000||||||||||||||||20101009000000
07522|1581||0|||159/2|||||08|07|02|56||||1||004824|000000||||||||||||||||20101009000000
07522|1582||0|||188|||||08|07|02|56||||1||004971|004936||||||||||||||||20101009000000
07522|1583||0|||160|||||08|07|02|56||||1||004902|000000||||||||||||||||20101009000000
07522|1584||1|||160/1|||||08|07|02|56||||1|2|004928|004944||||||||||||||||20140113093402
07522|1585||0|||161|||||08|07|02|56||||1||004928|000000||||||||||||||||20101009000000
07522|1587||0|||161/2|||||08|07|02|56||||1||000000|004954||||||||||||||||20101009000000
07522|1588||0|||164|||||08|07|02|56||||1||004971|000000||||||||||||||||20101009000000
07522|1589||0|||164/1|||||08|07|02|56||||1||004964|004962||||||||||||||||20101129132325
07522|1590||0|||165|||||08|07|02|56||||1||005194|000000||||||||||||||||20101009000000
07522|1591||0|||165/1|||||08|07|02|56||||1||004971|000000||||||||||||||||20101009000000
07522|1594||0|||157|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1595||0|||96/1|||||08|07|02|56||||1||005446|000000||||||||||||||||20101009000000
07522|1596||0|||90|||||08|07|02|56||||1||005079|004987||||||||||||||||20101009000000
07522|1597||0|||90/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1598||0|||153/1|||||08|07|02|56||||1||005479|000000||||||||||||||||20101009000000
07522|1599||0|||91|||||08|07|02|56||||1||005079|000000||||||||||||||||20101009000000
07522|1600||0|||158|||||08|07|02|56||||1||004928|002242||||||||||||||||20101009000000
07522|1601||0|||93|||||08|07|02|56||||1||005014|005009||||||||||||||||20101009000000
07522|1602||0|||93/1|||||08|07|02|56||||1||005014|005013||||||||||||||||20101009000000
07522|1603||0|||93/2|||||08|07|02|56||||1||005014|000000||||||||||||||||20101009000000
07522|1604||0|||93/3|||||08|07|02|56||||1||005079|000000||||||||||||||||20101009000000
07522|1605||0|||94|||||08|07|02|56||||1||005129|005022||||||||||||||||20101009000000
07522|1606||0|||90/2|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1607||0|||96|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1608||0|||89|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1609||0|||97|||||08|07|02|56||||1||005129|000000||||||||||||||||20101009000000
07522|1611||0|||97/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1612||0|||97/2|||||08|07|02|56||||1||005273|000000||||||||||||||||20101009000000
07522|1614||0|||98|||||08|07|02|56||||1||005446|000000||||||||||||||||20101009000000
07522|1616||0|||99|||||08|07|02|56||||1||005175|000000||||||||||||||||20101009000000
07522|1617||0|||99/1|||||08|07|02|56||||1||005103|000000||||||||||||||||20101009000000
07522|1619||0|||95|||||08|07|02|56||||1||005129|000000||||||||||||||||20101009000000
07522|1620||0|||78|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1623||0|||48/1|||||08|07|02|56||||1||005137|005072||||||||||||||||20101009000000
07522|1625||0|||68|||||08|07|02|56||||1||005092|000000||||||||||||||||20101009000000
07522|1626||0|||71|||||08|07|02|56||||1||005079|000000||||||||||||||||20101009000000
07522|1627||0|||72|||||08|07|02|56||||1|2|004834|005082||||||||||||||||20120625111351
07522|1628||0|||73/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1629||0|||74|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1630||0|||75/1|||||08|07|02|56||||1||005079|005089||||||||||||||||20101009000000
07522|1632||0|||77|||||08|07|02|56||||1||005092|005092||||||||||||||||20101009000000
07522|1633||0|||89/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1636|56020299759|0|||80|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1637||0|||81|||||08|07|02|56||||1||004928|000000||||||||||||||||20101009000000
07522|1638||0|||83|||||08|07|02|56||||1|2|005103|005102||||||||||||||||20121012114826
07522|1639||0|||83/1|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1640||0|||84|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1641||0|||85|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1642||0|||86|||||08|07|02|56||||1||004824|000000||||||||||||||||20101009000000
07522|1643||0|||88|||||08|07|02|56||||1||005079|000000||||||||||||||||20101009000000
07522|1644||0|||355|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1645||0|||76|||||08|07|02|56||||1||005175|000000||||||||||||||||20101009000000
07522|1646||0|||130/3|||||08|07|02|56||||1||005129|000000||||||||||||||||20101009000000
07522|1647|5602023730|0|||124/2|||||08|07|02|56||||1||005273|000000||||||||||||||||20101009000000
07522|1648||0|||125|||||08|07|02|56||||1||005137|005135||||||||||||||||20101009000000
07522|1649||0|||126|||||08|07|02|56||||1||000000|005139||||||||||||||||20101009000000
07522|1650||0|||126/1|||||08|07|02|56||||1||005129|000000||||||||||||||||20101009000000
07522|1652||1|||127|||||08|07|02|56||||1|2|005129|005151||||||||||||||||20131031113315
07522|1653||0|||127/2|||||08|07|02|56||||1||005175|000000||||||||||||||||20101009000000
07522|1654||0|||128|||||08|07|02|56||||1||005137|005166||||||||||||||||20101009000000
07522|1655||0|||128/1|||||08|07|02|56||||1||005137|000000||||||||||||||||20101009000000
07522|1656||0|||130|||||08|07|02|56||||1||005175|005172||||||||||||||||20101009000000
07522|1657||0|||102/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1658||0|||130/2|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1659||0|||122/1|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1660||0|||131|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1661||0|||132|||||08|07|02|56||||1|2|005194|005193||||||||||||||||20111003134013
07522|1662||0|||133|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1663||0|||134|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1664||0|||134/2|||||08|07|02|56||||1||005175|000000||||||||||||||||20101009000000
07522|1666||0|||100|||||08|07|02|56||||1||005273|005209||||||||||||||||20101009000000
07522|1667||0|||100/1|||||08|07|02|56||||1||005014|000000||||||||||||||||20101009000000
07522|1668||0|||101|||||08|07|02|56||||1||005273|000000||||||||||||||||20101009000000
07522|1669||0|||101/1|||||08|07|02|56||||1|2|005394|005219||||||||||||||||20130115095210
07522|1670||0|||102|||||08|07|02|56||||1||004824|000000||||||||||||||||20101009000000
07522|1671||0|||130/1|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1672||0|||115/2|||||08|07|02|56||||1||004834|000000||||||||||||||||20101009000000
07522|1673||0|||109/2|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1676||0|||110|||||08|07|02|56||||1||004824|000000||||||||||||||||20101009000000
07522|1677||0|||110/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1678||0|||111|||||08|07|02|56||||1||004834|005244||||||||||||||||20101009000000
07522|1679||0|||112|||||08|07|02|56||||1||004834|000000||||||||||||||||20101009000000
07522|1680||0|||112/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1681||0|||113|||||08|07|02|56||||1||005014|000000||||||||||||||||20101009000000
07522|1682||0|||114|||||08|07|02|56||||1||005092|000000||||||||||||||||20101009000000
07522|1683||0|||159/1|||||08|07|02|56||||1||004928|000000||||||||||||||||20101009000000
07522|1684||0|||124|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1685||0|||153|||||08|07|02|56||||1||005479|005276||||||||||||||||20101009000000
07522|1686||0|||123|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1687||1|||116|||||08|07|02|56||||1|2|005103|005280||||||||||||||||20130404080949
07522|1688||0|||116/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1689||0|||117|||||08|07|02|56||||1||005103|000000||||||||||||||||20101009000000
07522|1690||0|||118|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1691||0|||118/1|||||08|07|02|56||||1||005394|000000||||||||||||||||20101009000000
07522|1692||0|||119|||||08|07|02|56||||1||005092|000000||||||||||||||||20101009000000
07522|1693||0|||119/1|||||08|07|02|56||||1||005300|000000||||||||||||||||20101009000000
07522|1694||0|||120|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1695||0|||121|||||08|07|02|56||||1||005394|000000||||||||||||||||20101009000000
07522|1696||0|||122|||||08|07|02|56||||1||005175|005311||||||||||||||||20101203111319
07522|1697||0|||115/1|||||08|07|02|56||||1||004834|000000||||||||||||||||20101009000000
07522|1698||0|||115|||||08|07|02|56||||1||005273|000000||||||||||||||||20101009000000
07522|1699||0|||148|||||08|07|02|56||||1||005300|000000||||||||||||||||20101009000000
07522|1701||0|||142|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1702|5602010003|0|||143|||||08|07|02|56||||1||005092|005327||||||||||||||||20101009000000
07522|1703||0|||143/1|||||08|07|02|56||||1||005103|000000||||||||||||||||20101009000000
07522|1705||0|||144|||||08|07|02|56||||1||005394|000000||||||||||||||||20101009000000
07522|1706||0|||144/1|||||08|07|02|56||||1||005103|000000||||||||||||||||20101009000000
07522|1707||0|||145|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1708||0|||145/1|||||08|07|02|56||||1||005394|005341||||||||||||||||20110105101809
07522|1710||0|||141|||||08|07|02|56||||1||005479|000000||||||||||||||||20101009000000
07522|1711||0|||147|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1713||0|||148/1|||||08|07|02|56||||1||004964|000000||||||||||||||||20101009000000
07522|1714||0|||148/2|||||08|07|02|56||||1||005300|000000||||||||||||||||20101009000000
07522|1715||0|||149|||||08|07|02|56||||1||005300|000000||||||||||||||||20101009000000
07522|1716||0|||149/2|||||08|07|02|56||||1||004902|005366||||||||||||||||20101009000000
07522|1717||0|||150|||||08|07|02|56||||1||005479|000000||||||||||||||||20101009000000
07522|1718||0|||151|||||08|07|02|56||||1||005194|000000||||||||||||||||20101009000000
07522|1719||0|||151/1|||||08|07|02|56||||1||005479|000000||||||||||||||||20101009000000
07522|1720||0|||151/2|||||08|07|02|56||||1||005479|000000||||||||||||||||20101009000000
07522|1721||0|||152|||||08|07|02|56||||1||004902|000000||||||||||||||||20101009000000
07522|1722||0|||103|||||08|07|02|56||||1||005175|000000||||||||||||||||20101009000000
07522|1723||0|||114/1|||||08|07|02|56||||1||005273|000000||||||||||||||||20101009000000
07522|1724||0|||146|||||08|07|02|56||||1||005394|000000||||||||||||||||20101009000000
07522|1725||0|||104/1|||||08|07|02|56||||1||004824|000000||||||||||||||||20101009000000
07522|1726||0|||103/1|||||08|07|02|56||||1||005183|000000||||||||||||||||20101009000000
07522|1727||0|||103/2|||||08|07|02|56||||1||005446|000000||||||||||||||||20101009000000
07522|1728||0|||103/3|||||08|07|02|56||||1|2|005137|005419||||||||||||||||20121114105436
07522|1729||0|||103/5|||||08|07|02|56||||1||005446|000000||||||||||||||||20101009000000
07522|1730||0|||150/1|||||08|07|02|56||||1||004902|000000||||||||||||||||20101009000000
07522|1731|5602002534|0|||140/2|||||08|07|02|56||||1||005092|005432||||||||||||||||20101009000000
07522|1732||0|||104|||||08|07|02|56||||1||000000|005442||||||||||||||||20101009000000
07522|1733||0|||105|||||08|07|02|56||||1||005446|000000||||||||||||||||20101009000000
07522|1734||0|||105/1|||||08|07|02|56||||1||004824|005451||||||||||||||||20101009000000
07522|1735||0|||106|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1737||0|||107|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1738||0|||108/1|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1739||0|||137|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1740||0|||138|||||08|07|02|56||||1||005496|005470||||||||||||||||20101009000000
07522|1741||0|||138/3|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1742||0|||139|||||08|07|02|56||||1||005479|000000||||||||||||||||20101009000000
07522|1744||0|||140|||||08|07|02|56||||1||005103|000000||||||||||||||||20101009000000
07522|1745||0|||140/1|||||08|07|02|56||||1||005300|000000||||||||||||||||20101009000000
07522|1746||0|||136|||||08|07|02|56||||1||004902|005489||||||||||||||||20101116144843
07522|1747||0|||135|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1748||0|||134/3|||||08|07|02|56||||1||005496|000000||||||||||||||||20101009000000
07522|1749|5602022075|0|||109/1|||||08|07|02|56||||1||005137|000000||||||||||||||||20101009000000
07522|1750||0|||109|||||08|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|2111||0|||129|||||08|07|02|56||||1||000000|006170||||||||||||||||20110429111733
07522|1752||0|||67/1|||||09|07|02|56||||1||005530|005512||||||||||||||||20101009000000
07522|1754||0|||65|||||09|07|02|56||||1||005521|000000||||||||||||||||20101009000000
07522|1755||0|||65/1|||||09|07|02|56||||1||005521|005520||||||||||||||||20101009000000
07522|1757||0|||65/2|||||09|07|02|56||||1||005530|000000||||||||||||||||20101009000000
07522|1758||0|||64/1|||||09|07|02|56||||1||005530|005528||||||||||||||||20101009000000
07522|1759||1|||65/3|||||09|07|02|56||||1|2|005521|005532||||||||||||||||20130927130252
07522|1760||0|||71|||||09|07|02|56||||1||005584|005537||||||||||||||||20101009000000
07522|1761||0|||67|||||09|07|02|56||||1||005521|000000||||||||||||||||20101009000000
07522|1762||0|||73|||||09|07|02|56||||1||005521|000000||||||||||||||||20101009000000
07522|1764||0|||69|||||09|07|02|56||||1||005554|005552||||||||||||||||20101009000000
07522|1765||0|||69/1|||||09|07|02|56||||1||005584|000000||||||||||||||||20101009000000
07522|1766||0|||70|||||09|07|02|56||||1||005775|005562||||||||||||||||20101009000000
07522|1768||0|||274/1|||||09|07|02|56||||1||005530|005567||||||||||||||||20101009000000
07522|1769||0|||72|||||09|07|02|56||||1||005876|000000||||||||||||||||20101009000000
07522|1772||0|||271|||||09|07|02|56||||1||005891|005575||||||||||||||||20101009000000
07522|1773||0|||251|||||09|07|02|56||||1||005891|000000||||||||||||||||20101009000000
07522|1774|56020297071|0|||251/1|||||09|07|02|56||||1||005584|005585||||||||||||||||20101009000000
07522|1775||0|||93|||||09|07|02|56||||1||005589|005588||||||||||||||||20101009000000
07522|1776||0|||74|||||09|07|02|56||||1||005521|000000||||||||||||||||20101009000000
07522|1777||0|||258|||||09|07|02|56||||1||005968|005594||||||||||||||||20101009000000
07522|1778||0|||259|||||09|07|02|56||||1||005965|000000||||||||||||||||20101009000000
07522|1782||0|||268|||||09|07|02|56||||1||005584|000000||||||||||||||||20101009000000
07522|1784||0|||274|||||09|07|02|56||||1||005530|000000||||||||||||||||20101009000000
07522|1787||0|||4|||||09|07|02|56||||1||005855|000000||||||||||||||||20101009000000
07522|1789||0|||45/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1792||0|||263|||||09|07|02|56||||1||005775|005619||||||||||||||||20101009000000
07522|1794||0|||91|||||09|07|02|56||||1||005641|000000||||||||||||||||20101009000000
07522|1795||0|||90|||||09|07|02|56||||1||005584|005627||||||||||||||||20101009000000
07522|1796||0|||92|||||09|07|02|56||||1||005641|000000||||||||||||||||20101009000000
07522|1797||0|||94|||||09|07|02|56||||1||005641|000000||||||||||||||||20101009000000
07522|1798||0|||94/1|||||09|07|02|56||||1||005554|000000||||||||||||||||20101009000000
07522|1799||0|||94/3|||||09|07|02|56||||1||005641|005641||||||||||||||||20101009000000
07522|1801||0|||95/1|||||09|07|02|56||||1||005641|000000||||||||||||||||20101009000000
07522|1802||0|||89/1|||||09|07|02|56||||1||005876|005653||||||||||||||||20101009000000
07522|1803||0|||96/1|||||09|07|02|56||||1||005855|005663||||||||||||||||20101009000000
07522|1804||0|||89|||||09|07|02|56||||1||005584|005667||||||||||||||||20101009000000
07522|1806||0|||98|||||09|07|02|56||||1||005589|000000||||||||||||||||20101009000000
07522|1808||0|||98/2|||||09|07|02|56||||1||005855|000000||||||||||||||||20101009000000
07522|1809||0|||9809|||||09|07|02|56||||1||005965|000000||||||||||||||||20101009000000
07522|1810||0|||99|||||09|07|02|56||||1||005589|005682||||||||||||||||20101009000000
07522|1811||0|||104/2|||||09|07|02|56||||1||005876|005692||||||||||||||||20101009000000
07522|1812||0|||249|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1813||0|||96|||||09|07|02|56||||1||005855|000000||||||||||||||||20101009000000
07522|1814||0|||84/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1815||0|||75/1|||||09|07|02|56||||1||000000|005701||||||||||||||||20101009000000
07522|1816||0|||77|||||09|07|02|56||||1|2|005891|005706||||||||||||||||20121008140802
07522|1817||0|||78|||||09|07|02|56||||1||005903|005710||||||||||||||||20101009000000
07522|1818||0|||78/2|||||09|07|02|56||||1||005891|000000||||||||||||||||20101009000000
07522|1819||0|||79|||||09|07|02|56||||1||005903|000000||||||||||||||||20101009000000
07522|1821||0|||80|||||09|07|02|56||||1||005903|000000||||||||||||||||20101009000000
07522|1822||0|||81|||||09|07|02|56||||1||005864|005725||||||||||||||||20101009000000
07522|1823||0|||89/2|||||09|07|02|56||||1||005554|000000||||||||||||||||20101009000000
07522|1824||0|||84|||||09|07|02|56||||1|2|005973|005732||||||||||||||||20121008141755
07522|1825||0|||75|||||09|07|02|56||||1||005903|000000||||||||||||||||20101009000000
07522|1826||0|||84/2|||||09|07|02|56||||1||000000|005741||||||||||||||||20101009000000
07522|1827||0|||84/3|||||09|07|02|56||||1||005554|005744||||||||||||||||20101009000000
07522|1828||0|||85|||||09|07|02|56||||1||005973|005748||||||||||||||||20101009000000
07522|1829||0|||85/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1830||0|||86|||||09|07|02|56||||1||005973|000000||||||||||||||||20101009000000
07522|1833||0|||88|||||09|07|02|56||||1||005641|000000||||||||||||||||20101009000000
07522|1834||0|||83|||||09|07|02|56||||1||005973|000000||||||||||||||||20101009000000
07522|1835||0|||113/4|||||09|07|02|56||||1||005800|005770||||||||||||||||20101009000000
07522|1836||0|||109/3|||||09|07|02|56||||1||005891|005771||||||||||||||||20101009000000
07522|1837||0|||110|||||09|07|02|56||||1||005775|005775||||||||||||||||20101009000000
07522|1838||0|||111|||||09|07|02|56||||1||005800|000000||||||||||||||||20101009000000
07522|1839||0|||111/1|||||09|07|02|56||||1||005785|000000||||||||||||||||20101009000000
07522|1840||0|||112|||||09|07|02|56||||1||005800|000000||||||||||||||||20101009000000
07522|1841||0|||112/1|||||09|07|02|56||||1||005775|000000||||||||||||||||20101009000000
07522|1842||0|||113|||||09|07|02|56||||1||005800|005799||||||||||||||||20101009000000
07522|1843||0|||113/1|||||09|07|02|56||||1||005775|000000||||||||||||||||20101009000000
07522|1844||0|||119|||||09|07|02|56||||1||005876|005808||||||||||||||||20101009000000
07522|1846||0|||109|||||09|07|02|56||||1|2|005903|005814||||||||||||||||20121008142808
07522|1847||0|||114|||||09|07|02|56||||1||005800|000000||||||||||||||||20101009000000
07522|1848||0|||115|||||09|07|02|56||||1|2|005589|005819||||||||||||||||20121008143004
07522|1850||0|||115/2|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1851||0|||116|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1852||0|||117|||||09|07|02|56||||1||005864|000000||||||||||||||||20101009000000
07522|1853||0|||117/1|||||09|07|02|56||||1||005888|005839||||||||||||||||20101009000000
07522|1854||0|||118|||||09|07|02|56||||1||005888|000000||||||||||||||||20101009000000
07522|1855||0|||113/2|||||09|07|02|56||||1||005775|005850||||||||||||||||20101009000000
07522|1856||0|||103|||||09|07|02|56||||1||005855|005854||||||||||||||||20101009000000
07522|1859||0|||246|||||09|07|02|56||||1||005855|000000||||||||||||||||20101009000000
07522|1861||0|||100|||||09|07|02|56||||1||005864|000000||||||||||||||||20101009000000
07522|1862||0|||100/1|||||09|07|02|56||||1||005864|005863||||||||||||||||20101009000000
07522|1863||0|||101|||||09|07|02|56||||1||005800|000000||||||||||||||||20101009000000
07522|1864||0|||101/1|||||09|07|02|56||||1|2|005965|005874||||||||||||||||20121008143646
07522|1865||0|||109/2|||||09|07|02|56||||1||005876|005876||||||||||||||||20101009000000
07522|1866||0|||102/1|||||09|07|02|56||||1||005965|000000||||||||||||||||20101009000000
07522|1867||0|||109/1|||||09|07|02|56||||1||005876|005883||||||||||||||||20101009000000
07522|1868||0|||103/1|||||09|07|02|56||||1||005888|005887||||||||||||||||20110401090230
07522|1869||0|||104/1|||||09|07|02|56||||1|2|005891|005890||||||||||||||||20120926100930
07522|1870||0|||105|||||09|07|02|56||||1||005896|000000||||||||||||||||20101009000000
07522|1871||0|||106|||||09|07|02|56||||1||005903|000000||||||||||||||||20101009000000
07522|1872||0|||106/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1873||0|||106/2|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1874||0|||107|||||09|07|02|56||||1||005530|005913||||||||||||||||20101009000000
07522|1875||0|||108|||||09|07|02|56||||1||005928|000000||||||||||||||||20101009000000
07522|1877||0|||102|||||09|07|02|56||||1|2|005800|005932||||||||||||||||20121008144050
07522|1879||0|||136|||||09|07|02|56||||1||005785|005936||||||||||||||||20101009000000
07522|1880||0|||137|||||09|07|02|56||||1|2|005785|005938||||||||||||||||20121008144332
07522|1881||0|||138|||||09|07|02|56||||1|2|005785|005945||||||||||||||||20121008144511
07522|1882||0|||139|||||09|07|02|56||||1||005785|005951||||||||||||||||20101009000000
07522|1883||0|||140|||||09|07|02|56||||1||005965|000000||||||||||||||||20101009000000
07522|1884||0|||141|||||09|07|02|56||||1||005785|005960||||||||||||||||20101009000000
07522|1886||0|||143|||||09|07|02|56||||1||005965|005964||||||||||||||||20101009000000
07522|1887||0|||135/2|||||09|07|02|56||||1||005968|005967||||||||||||||||20101009000000
07522|1893||0|||119/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1894||0|||104|||||09|07|02|56||||1||005973|005972||||||||||||||||20101009000000
07522|1895||0|||245|||||09|07|02|56||||1||005554|000000||||||||||||||||20101009000000
07522|1897||0|||238|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1898|56020307557|0|||144|||||09|07|02|56||||1||005968|005984||||||||||||||||20101009000000
07522|1899||0|||124/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1900||0|||122|||||09|07|02|56||||1||005928|000000||||||||||||||||20101009000000
07522|1901||0|||120|||||09|07|02|56||||1||005864|005989||||||||||||||||20101009000000
07522|1902||0|||122/1|||||09|07|02|56||||1||005928|005995||||||||||||||||20101009000000
07522|1903||0|||119/2|||||09|07|02|56||||1||005864|006001||||||||||||||||20101009000000
07522|1905||0|||135/1|||||09|07|02|56||||1||005968|000000||||||||||||||||20101009000000
07522|1906||0|||123|||||09|07|02|56||||1||005928|000000||||||||||||||||20101009000000
07522|1907||0|||120/1|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1908||0|||124|||||09|07|02|56||||1||005928|006019||||||||||||||||20101009000000
07522|1909||0|||125|||||09|07|02|56||||1||005928|000000||||||||||||||||20101009000000
07522|1910||0|||126|||||09|07|02|56||||1||005864|000000||||||||||||||||20101009000000
07522|1911||0|||130|||||09|07|02|56||||1||005968|000000||||||||||||||||20101009000000
07522|1912||0|||127|||||09|07|02|56||||1||005589|000000||||||||||||||||20101009000000
07522|1913||0|||135|||||09|07|02|56||||1||005775|006035||||||||||||||||20101009000000
07522|1914||0|||129|||||09|07|02|56||||1|2|005968|006037||||||||||||||||20121008145815
07522|1915||0|||134|||||09|07|02|56||||1||005968|006042||||||||||||||||20130419102143
07522|1917||0|||133|||||09|07|02|56||||1||005888|000000||||||||||||||||20101009000000
07522|1918||0|||126/2|||||09|07|02|56||||1||005888|006051||||||||||||||||20101009000000
07522|1919||0|||132|||||09|07|02|56||||1||005888|000000||||||||||||||||20101009000000
07522|1920||0|||131|||||09|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|2054||0|||200/2|||||09|07|02|56||||1|1|000000|000000||||||||||||||||20101118143552
07522|2061||0|||142|||||09|07|02|56||||1|2|000000|000000||||||||||||||||20101118150251
07522|2128||0|||76|||||09|07|02|56||||1||000000|006196||||||||||||||||20110627151918
07522|2232||0|||8|||||09|07|02|56||||1|1|000000|000000||||||||||||||||20130111133439
07522|2233||0|||432/436|||||09|07|02|56||||1|1|000000|000000||||||||||||||||20130111133702
07522|2234||0|||19|||||09|07|02|56||||1|1|000000|000000||||||||||||||||20130111134006
